date,open,high,low,close,volume
2026-01-20,1003.0,1003.0,996.0,996.0,21450.0
2026-01-21,996.0,1002.0,996.0,1002.0,140.0
2026-01-22,1002.0,1002.5,998.0,998.0,90.0
2026-01-23,1005.5,1005.5,1000.0,1004.5,30.0
2026-01-26,1214.5,1219.5,998.0,998.0,3570.0
2026-01-27,992.5,994.0,992.5,994.0,210.0
2026-01-28,,,,,
2026-01-29,1004.5,1004.5,998.0,998.0,70.0
2026-01-30,1004.0,1004.0,1000.5,1000.5,30.0
2026-02-02,1001.0,1001.0,1001.0,1001.0,10.0
2026-02-03,998.4,998.5,998.4,998.5,120.0
2026-02-04,,,,,
2026-02-05,1002.0,1002.0,1002.0,1002.0,60.0
2026-02-06,1005.5,1005.5,1000.5,1000.5,20.0
2026-02-09,999.3,999.3,999.0,999.0,20.0
2026-02-10,1001.5,1001.5,997.1,997.1,30.0
2026-02-12,,,,,
2026-02-13,1001.0,1001.0,1001.0,1001.0,510.0
2026-02-16,1005.0,1005.0,1005.0,1005.0,10.0
2026-02-17,1005.5,1005.5,1005.5,1005.5,10.0
2026-02-18,1006.5,1009.5,1006.5,1008.5,100.0
2026-02-19,,,,,
2026-02-20,1011.0,1011.0,1011.0,1011.0,10.0
2026-02-24,1014.0,1014.0,1011.0,1011.0,30.0
2026-02-25,1008.0,1011.5,1008.0,1011.5,40.0
2026-02-26,1006.0,1007.5,1005.0,1007.5,300.0
2026-02-27,1009.0,1009.0,1009.0,1009.0,10.0
2026-03-02,1014.5,1014.5,1009.0,1009.0,130.0
2026-03-03,1006.0,1006.0,1006.0,1006.0,40.0
2026-03-04,1008.5,1010.0,1008.5,1010.0,200.0
2026-03-05,1009.0,1009.0,1009.0,1009.0,210.0
2026-03-06,1004.0,1010.0,1004.0,1010.0,1030.0
2026-03-09,1003.0,1004.0,1003.0,1004.0,110.0
2026-03-10,1027.5,1027.5,1006.0,1006.0,20.0
2026-03-11,1006.0,1006.0,1006.0,1006.0,50.0
2026-03-12,,,,,
2026-03-13,1005.5,1005.5,1004.0,1004.0,1110.0
2026-03-16,1003.5,1003.5,1001.0,1001.0,2010.0
2026-03-17,,,,,
2026-03-18,,,,,
2026-03-19,,,,,
2026-03-23,990.4,995.6,990.4,995.6,510.0
2026-03-24,,,,,
2026-03-25,,,,,
2026-03-26,997.5,997.5,997.5,997.5,10.0
2026-03-27,996.0,996.0,995.0,995.0,1500.0
2026-03-30,,,,,
2026-03-31,995.8,995.8,995.8,995.8,1010.0
2026-04-01,,,,,
2026-04-02,998.6,998.6,991.1,991.1,32170.0
2026-04-03,,,,,
2026-04-06,,,,,
2026-04-07,,,,,
2026-04-08,995.7,995.7,995.7,995.7,10.0
