date,open,high,low,close,volume
2020-10-23,47.0,49.5,46.3,49.0,60631800.0
2020-10-30,49.7,50.2,45.5,45.8,59647800.0
2020-11-06,46.3,64.2,46.2,63.7,245221200.0
2020-11-13,64.0,68.8,63.5,65.5,132121800.0
2020-11-20,66.3,70.2,65.5,68.2,99385800.0
2020-11-27,69.5,73.0,69.2,71.2,65490600.0
2020-12-04,71.7,78.7,67.7,77.0,124508400.0
2020-12-11,77.5,79.0,74.3,77.3,63174600.0
2020-12-18,77.0,81.2,77.0,79.8,59535000.0
2020-12-25,80.0,80.5,74.3,78.7,59272800.0
2021-01-01,79.0,80.5,77.7,79.2,29608200.0
2021-01-08,79.7,83.0,75.5,82.0,75070200.0
2021-01-15,81.0,85.5,80.5,83.8,56686200.0
2021-01-22,82.5,83.5,79.8,80.2,43194600.0
2021-01-29,80.7,85.0,79.7,81.7,71154600.0
2021-02-05,81.5,93.3,81.5,92.0,96352800.0
2021-02-12,92.2,94.3,82.0,82.7,88955400.0
2021-02-19,84.0,88.0,81.7,83.0,69145800.0
2021-02-26,85.5,89.5,84.8,85.5,52652400.0
2021-03-05,86.0,91.0,85.5,89.5,51571200.0
2021-03-12,90.7,94.0,90.2,92.3,60522600.0
2021-03-19,93.3,95.7,91.0,94.5,60507000.0
2021-03-26,93.7,93.8,86.0,89.5,54651600.0
2021-04-02,91.2,92.3,89.5,91.7,40747200.0
2021-04-09,92.5,93.3,88.2,88.3,42417600.0
2021-04-16,88.8,93.7,88.0,91.0,43236000.0
2021-04-23,91.2,91.2,84.0,84.5,36875400.0
2021-04-30,85.3,95.0,84.3,93.8,56208000.0
2021-05-07,94.5,98.8,94.3,97.2,28817400.0
2021-05-14,97.8,99.7,91.5,93.3,49575600.0
2021-05-21,86.7,86.8,75.2,76.0,108094200.0
2021-05-28,75.7,79.7,75.7,79.5,45632400.0
2021-06-04,79.2,80.2,77.2,79.5,37629600.0
2021-06-11,79.8,81.2,77.3,77.8,37035000.0
2021-06-18,79.2,82.0,78.5,78.7,42662400.0
2021-06-25,77.3,85.8,75.2,84.3,65551800.0
2021-07-02,85.0,87.8,82.8,87.5,54220200.0
2021-07-09,89.0,92.3,87.0,90.8,64329000.0
2021-07-16,91.7,94.7,91.0,93.3,46576200.0
2021-07-23,91.8,92.2,87.3,89.5,35073000.0
2021-07-30,91.2,96.5,90.8,92.8,61443000.0
2021-08-06,93.0,108.3,91.8,107.0,101781000.0
2021-08-13,106.3,110.5,103.0,103.3,86632800.0
2021-08-20,102.3,102.3,96.5,99.0,86706000.0
