date,open,high,low,close,volume
2025-03-07,2744.5,2886.0,2723.5,2803.0,136049900.0
2025-03-14,2813.0,2842.0,2713.0,2746.5,133276500.0
2025-03-21,2750.0,2927.0,2750.0,2844.5,105281100.0
2025-03-28,2874.0,2961.0,2687.0,2700.5,155429500.0
2025-04-04,2630.5,2661.0,2337.5,2407.5,222159700.0
2025-04-11,2250.0,2621.0,2226.5,2420.0,263720200.0
2025-04-18,2444.5,2546.0,2409.0,2544.0,120784500.0
2025-04-25,2530.5,2718.0,2440.0,2690.0,147307700.0
2025-05-02,2724.5,2841.0,2708.5,2780.0,150903400.0
2025-05-09,2760.5,2761.0,2632.5,2719.5,115360900.0
2025-05-16,2726.0,2879.5,2598.0,2642.5,135916200.0
2025-05-23,2642.5,2727.5,2612.0,2623.5,99598200.0
2025-05-30,2624.0,2769.0,2604.0,2769.0,136440900.0
2025-06-06,2737.5,2742.5,2630.0,2652.0,109217100.0
2025-06-13,2670.0,2678.0,2539.0,2555.0,108347700.0
2025-06-20,2580.5,2586.0,2502.5,2502.5,153025800.0
2025-06-27,2500.0,2551.5,2434.0,2527.0,121824400.0
2025-07-04,2535.0,2540.0,2443.0,2484.5,131839400.0
2025-07-11,2500.0,2533.5,2442.0,2508.0,136625300.0
2025-07-18,2512.0,2563.0,2495.5,2516.0,85258800.0
2025-07-25,2496.5,2905.0,2471.0,2787.0,319470100.0
2025-08-01,2809.0,2818.5,2694.0,2724.5,135081900.0
2025-08-08,2642.0,2804.5,2640.5,2773.0,177111700.0
2025-08-15,2802.0,2926.0,2791.0,2854.0,117809700.0
2025-08-22,2864.0,2982.0,2858.0,2943.0,107040700.0
2025-08-29,2993.0,3010.0,2866.0,2873.0,102175400.0
2025-09-05,2872.0,3006.0,2841.0,2962.5,113433900.0
2025-09-12,2978.0,2988.0,2858.0,2889.0,109592300.0
2025-09-19,2900.0,2985.0,2895.5,2923.0,101046200.0
2025-09-26,2923.0,2999.5,2920.0,2969.5,91869300.0
2025-10-03,2920.0,2924.0,2787.0,2839.5,109579900.0
2025-10-10,3010.0,3075.0,2891.0,2898.5,161677800.0
2025-10-17,2848.5,2979.5,2831.5,2933.5,76936600.0
2025-10-24,2988.5,3162.0,2971.0,3127.0,123787600.0
2025-10-31,3170.0,3221.0,3121.0,3138.0,114905200.0
2025-11-07,3150.0,3205.0,2996.0,3118.0,134423100.0
2025-11-14,3133.0,3215.0,3090.0,3180.0,91872200.0
2025-11-21,3150.0,3164.0,3019.0,3097.0,101635900.0
2025-11-28,3150.0,3165.0,3070.0,3133.0,62795300.0
2025-12-05,3132.0,3133.0,2994.0,3032.0,90953800.0
2025-12-12,3050.0,3272.0,3021.0,3260.0,107994100.0
2025-12-19,3243.0,3439.0,3242.0,3424.0,138201300.0
2025-12-26,3494.0,3495.0,3353.0,3380.0,64784100.0
2026-01-02,3386.0,3387.0,3352.0,3356.0,24275600.0
2026-01-09,3411.0,3504.0,3286.0,3388.0,104306200.0
2026-01-16,3500.0,3764.0,3499.0,3670.0,132592600.0
2026-01-23,3600.0,3651.0,3491.0,3624.0,93530800.0
2026-01-30,3500.0,3530.0,3341.0,3504.0,118007800.0
2026-02-06,3600.0,3813.0,3516.0,3780.0,147678600.0
2026-02-13,3999.0,4000.0,3630.0,3774.0,126902300.0
2026-02-20,3759.0,3786.0,3605.0,3635.0,87487400.0
2026-02-27,3676.0,3825.0,3621.0,3825.0,98301600.0
2026-03-06,3685.0,3957.0,3470.0,3515.0,181745900.0
2026-03-13,3299.0,3569.0,3295.0,3370.0,107694500.0
2026-03-20,3370.0,3424.0,3316.0,3325.0,68296300.0
2026-03-27,3278.0,3434.0,3190.0,3408.0,102337100.0
2026-04-03,3204.0,3384.0,3162.0,3255.0,115971000.0
2026-04-10,3255.0,3297.0,3224.0,3252.0,25645900.0
