date,open,high,low,close,volume
2025-03-07,1462.0,1465.0,1434.0,1450.0,31900.0
2025-03-14,1458.0,1459.0,1436.0,1446.0,19300.0
2025-03-21,1443.0,1479.0,1443.0,1464.0,28400.0
2025-03-28,1460.0,1487.0,1394.0,1415.0,71600.0
2025-04-04,1413.0,1414.0,1335.0,1351.0,71800.0
2025-04-11,1300.0,1383.0,1260.0,1364.0,114600.0
2025-04-18,1374.0,1400.0,1370.0,1381.0,32700.0
2025-04-25,1390.0,1412.0,1380.0,1405.0,11400.0
2025-05-02,1405.0,1432.0,1403.0,1403.0,21600.0
2025-05-09,1403.0,1410.0,1395.0,1404.0,10700.0
2025-05-16,1420.0,1485.0,1406.0,1466.0,67800.0
2025-05-23,1467.0,1479.0,1451.0,1468.0,23400.0
2025-05-30,1470.0,1507.0,1466.0,1490.0,38600.0
2025-06-06,1490.0,1547.0,1490.0,1535.0,45300.0
2025-06-13,1540.0,1540.0,1511.0,1512.0,17700.0
2025-06-20,1513.0,1537.0,1511.0,1523.0,17400.0
2025-06-27,1520.0,1520.0,1480.0,1492.0,32000.0
2025-07-04,1498.0,1499.0,1475.0,1480.0,33300.0
2025-07-11,1491.0,1505.0,1472.0,1496.0,29300.0
2025-07-18,1511.0,1524.0,1494.0,1502.0,37000.0
2025-07-25,1516.0,1536.0,1512.0,1532.0,32000.0
2025-08-01,1529.0,1620.0,1525.0,1604.0,86300.0
2025-08-08,1586.0,1628.0,1586.0,1620.0,56200.0
2025-08-15,1621.0,1625.0,1598.0,1615.0,38200.0
2025-08-22,1611.0,1673.0,1609.0,1668.0,92800.0
2025-08-29,1675.0,1690.0,1662.0,1682.0,41100.0
2025-09-05,1687.0,1718.0,1677.0,1700.0,48200.0
2025-09-12,1710.0,1774.0,1674.0,1724.0,92500.0
2025-09-19,1724.0,1740.0,1710.0,1722.0,42500.0
2025-09-26,1730.0,1769.0,1728.0,1760.0,58400.0
2025-10-03,1758.0,1758.0,1641.0,1657.0,123800.0
2025-10-10,1675.0,1734.0,1651.0,1715.0,70400.0
2025-10-17,1860.0,2029.0,1858.0,1994.0,410300.0
2025-10-24,1993.0,2058.0,1965.0,1992.0,111000.0
2025-10-31,1992.0,2018.0,1970.0,1985.0,103500.0
2025-11-07,2003.0,2029.0,1885.0,1904.0,77300.0
2025-11-14,1917.0,1934.0,1895.0,1929.0,43100.0
2025-11-21,1929.0,1929.0,1858.0,1880.0,67400.0
2025-11-28,1885.0,1971.0,1885.0,1947.0,31600.0
2025-12-05,1981.0,1981.0,1828.0,1832.0,71800.0
2025-12-12,1831.0,1855.0,1818.0,1843.0,69800.0
2025-12-19,1843.0,1914.0,1841.0,1910.0,59300.0
2025-12-26,1910.0,1928.0,1882.0,1896.0,54600.0
2026-01-02,1911.0,1967.0,1902.0,1954.0,24700.0
2026-01-09,1955.0,2048.0,1943.0,2034.0,49000.0
2026-01-16,2055.0,2149.0,2050.0,2093.0,64200.0
2026-01-23,2085.0,2111.0,2043.0,2081.0,48600.0
2026-01-30,2076.0,2147.0,2065.0,2122.0,74600.0
2026-02-06,2205.0,2267.0,2136.0,2243.0,78400.0
2026-02-13,2262.0,2274.0,2180.0,2225.0,50600.0
2026-02-20,2225.0,2246.0,2192.0,2232.0,39300.0
2026-02-27,2231.0,2260.0,2201.0,2232.0,42200.0
2026-03-06,2231.0,2231.0,2054.0,2153.0,79600.0
2026-03-13,2081.0,2160.0,2061.0,2071.0,56800.0
2026-03-20,2061.0,2115.0,2051.0,2064.0,30600.0
2026-03-27,2047.0,2047.0,1962.0,2033.0,59100.0
2026-04-03,1891.0,4820.0,1891.0,4820.0,109200.0
2026-04-10,4845.0,4845.0,4840.0,4840.0,748900.0
